mol_id,smiles,A,B,C,mu,alpha,homo,lumo,gap,r2,zpve,u0,u298,h298,g298,cv,u0_atom,u298_atom,h298_atom,g298_atom
gdb_4502,Cc1c(nc(o1)C)N,3.47361,1.82728,1.21756,1.4447,69.26,-0.1888,0.0189,0.2077,985.392,0.130256,-379.972291,-379.963749,-379.962805,-380.005471,30.018,-1571.248651,-1580.10845,-1588.998998,-1464.696367
gdb_4503,Cc1nc(c(o1)N)N,3.66294,1.81164,1.23163,1.223,65.66,-0.1895,0.0265,0.216,954.9415,0.119834,-396.016535,-396.008445,-396.007501,-396.048743,29.318,-1450.407987,-1458.662241,-1466.959792,-1349.623139
gdb_4504,Cc1[nH]c(c(n1)N)O,3.75723,1.75019,1.21063,1.3549,64.75,-0.1855,0.0471,0.2326,961.5515,0.120093,-396.020784,-396.012782,-396.011838,-396.052865,29.418,-1453.074273,-1461.383747,-1469.681299,-1352.209731
gdb_4505,Cc1nc(c(o1)O)N,3.61531,1.84125,1.23547,0.8794,61.34,-0.1888,0.0188,0.2076,933.8056,0.106968,-415.892007,-415.884026,-415.883082,-415.92418,28.659,-1384.536485,-1391.970584,-1399.67514,-1290.467238
gdb_4506,Cc1c(nc([nH]1)C)O,3.56527,1.76299,1.19728,2.8426,69.27,-0.1833,0.0352,0.2186,992.6438,0.130486,-379.979692,-379.971214,-379.970269,-380.012918,30.166,-1575.892845,-1584.792805,-1593.682725,-1469.369427
gdb_4507,Cc1c(nc(o1)C)O,3.52196,1.83346,1.22415,0.8878,65.35,-0.2017,0.0122,0.2139,963.174,0.118049,-399.852473,-399.844332,-399.843388,-399.885125,28.775,-1508.332716,-1516.555594,-1524.853145,-1408.186672
gdb_4508,Cc1[nH]c(c(n1)O)N,3.59519,1.78141,1.2078,1.7631,64.62,-0.1857,0.0392,0.2249,963.2841,0.119755,-396.023448,-396.015148,-396.014204,-396.056457,29.707,-1454.745957,-1462.868434,-1471.165985,-1354.463744
gdb_4509,Cc1nc(c(o1)N)O,3.55821,1.85214,1.23563,1.932,61.32,-0.2045,0.0118,0.2162,934.2451,0.107167,-415.895417,-415.887535,-415.886591,-415.927584,28.473,-1386.676291,-1394.172513,-1401.877069,-1292.603279
gdb_4510,Cc1[nH]c(c(n1)O)O,3.65505,1.78971,1.2105,1.6334,61.11,-0.1727,0.0419,0.2146,941.1075,0.10665,-415.897901,-415.889571,-415.888627,-415.930576,29.454,-1388.235023,-1395.450122,-1403.154677,-1294.480786
gdb_4511,c1(c(nc([nH]1)O)N)N,3.62871,1.81577,1.22008,1.7753,60.15,-0.1692,0.0645,0.2337,924.0532,0.109129,-412.071908,-412.064012,-412.063068,-412.103591,29.565,-1336.550872,-1344.037682,-1351.742237,-1241.813956
gdb_4512,c1(c(oc(n1)O)N)N,3.64953,1.88113,1.25154,1.2754,57.12,-0.1865,0.0395,0.226,894.3733,0.097292,-431.948407,-431.94115,-431.940206,-431.979466,27.594,-1271.323821,-1278.323057,-1285.434616,-1182.932904
gdb_4513,c1c(c([nH]c1O)N)O,3.68614,1.71952,1.17988,1.6675,60.16,-0.1651,0.0685,0.2336,943.548,0.106947,-415.874637,-415.866146,-415.865201,-415.907162,30.663,-1373.636654,-1380.750723,-1388.454651,-1279.78829
gdb_4514,c1(c(nc([nH]1)O)O)N,3.64727,1.82853,1.22591,0.4737,56.01,-0.1802,0.0607,0.2409,902.6272,0.096888,-431.952627,-431.945029,-431.944084,-431.984066,28.332,-1273.971909,-1280.757164,-1287.868096,-1185.819445
gdb_4515,c1(c(nc(o1)O)O)N,3.60969,1.90593,1.25591,0.9919,53.16,-0.2007,0.0316,0.2323,874.4932,0.084609,-451.82475,-451.817659,-451.816715,-451.855711,26.673,-1205.998879,-1212.213729,-1218.732292,-1124.28403
gdb_4516,c1c(c([nH]c1O)O)N,3.72132,1.71506,1.18065,0.5265,60.51,-0.1588,0.0619,0.2208,942.9464,0.107097,-415.872417,-415.864174,-415.86323,-415.904386,30.5,-1372.243584,-1379.513276,-1387.217831,-1278.046325
gdb_4517,c1(c([nH]c(n1)O)O)N,3.66402,1.82278,1.22372,1.1873,56.41,-0.1691,0.0576,0.2267,902.8649,0.096397,-431.946686,-431.938945,-431.938001,-431.978235,28.682,-1270.243878,-1276.939399,-1284.050959,-1182.16044
gdb_4518,c1(c(oc(n1)O)O)N,3.64979,1.89612,1.25433,2.2763,52.86,-0.187,0.0363,0.2233,874.5187,0.084126,-451.817343,-451.810032,-451.809088,-451.848531,27.043,-1201.35092,-1207.427717,-1213.946281,-1119.778515
gdb_4519,c1c(c(oc1N)N)N,3.6804,1.7647,1.20447,2.3309,66.12,-0.1632,0.0518,0.215,956.07,0.120444,-395.996906,-395.988926,-395.987982,-396.028585,30.419,-1438.090613,-1446.413893,-1454.711444,-1336.973813
gdb_4520,c1c(c([nH]c1N)O)N,3.71124,1.69987,1.17719,1.1345,65.15,-0.1582,0.057,0.2152,968.4704,0.119785,-395.994234,-395.985815,-395.98487,-396.026522,31.154,-1436.413909,-1444.461712,-1452.758636,-1335.679262
gdb_4521,c1c(c(oc1N)O)N,3.70852,1.77411,1.2085,1.2881,61.68,-0.1635,0.0506,0.2141,935.7493,0.107649,-415.870361,-415.862434,-415.86149,-415.902095,29.6,-1370.953425,-1378.42141,-1386.125965,-1276.608702
gdb_4522,c1c(c([nH]c1N)N)O,3.67807,1.70277,1.17623,1.6531,64.69,-0.1659,0.061,0.2269,969.3354,0.119668,-395.996174,-395.987517,-395.986573,-396.029046,31.251,-1437.631277,-1445.529732,-1453.827284,-1337.263095
gdb_4523,c1c(c(oc1N)N)O,3.68328,1.77545,1.20744,2.392,61.49,-0.1698,0.0496,0.2194,936.004,0.107114,-415.869946,-415.861655,-415.86071,-415.902353,30.122,-1370.693009,-1377.93258,-1385.636508,-1276.770599
gdb_4524,c1c(c([nH]c1N)O)O,3.82074,1.68896,1.18168,1.6445,60.4,-0.1689,0.0582,0.227,947.8956,0.107158,-415.872429,-415.864136,-415.863191,-415.905043,30.216,-1372.251114,-1379.48943,-1387.193358,-1278.458599
gdb_4525,c1c(c(oc1N)O)O,3.67779,1.79209,1.21111,2.6128,57.68,-0.1699,0.0466,0.2166,915.5449,0.094434,-435.744657,-435.736564,-435.73562,-435.776878,29.128,-1304.343972,-1310.819238,-1317.930797,-1217.04241
gdb_4526,c1(c(oc(n1)N)N)N,3.62449,1.8716,1.24586,1.7704,61.72,-0.1744,0.044,0.2184,917.2344,0.10947,-412.070355,-412.062747,-412.061803,-412.101644,29.086,-1335.57635,-1343.243883,-1350.948438,-1240.592196
gdb_4527,c1(c(oc(n1)N)O)N,3.63367,1.8868,1.24995,1.1939,57.43,-0.1748,0.0419,0.2166,896.7147,0.096647,-431.942626,-431.935072,-431.934127,-431.973963,28.245,-1267.696192,-1274.509057,-1281.619989,-1179.479722
gdb_4528,c1(c(nc([nH]1)N)O)N,3.6238,1.81534,1.22009,1.9246,60.69,-0.1721,0.0546,0.2267,927.2951,0.10918,-412.071537,-412.06359,-412.062645,-412.103296,29.523,-1336.318066,-1343.772873,-1351.476801,-1241.62884
gdb_4529,c1(c(nc(o1)N)O)N,3.58145,1.89765,1.25026,2.7987,57.7,-0.1866,0.0369,0.2235,897.074,0.096804,-431.947295,-431.93986,-431.938916,-431.97847,28.184,-1270.626031,-1277.51357,-1284.62513,-1182.307905
gdb_4530,c1(c(nc([nH]1)N)O)O,3.67547,1.8226,1.22233,1.8893,56.87,-0.1629,0.0538,0.2167,905.9335,0.095847,-431.945018,-431.936812,-431.935867,-431.977275,29.275,-1269.197193,-1275.600923,-1282.711855,-1181.558031
gdb_4531,c1c(c([nH]c1O)O)O,3.80878,1.71319,1.18499,1.5466,56.04,-0.1596,0.0642,0.2238,921.1618,0.094356,-435.749576,-435.741395,-435.740451,-435.781558,29.835,-1307.430689,-1313.850734,-1320.962293,-1219.979152
gdb_4532,c1(c(nc([nH]1)O)O)O,3.65048,1.84326,1.22862,1.7308,52.31,-0.1776,0.0583,0.2359,881.8921,0.083704,-451.825317,-451.817674,-451.816729,-451.856884,27.855,-1206.354677,-1212.223141,-1218.741077,-1125.020098
gdb_4533,Cc1cn(cc1C)C,3.55893,1.65955,1.15657,1.6733,80.37,-0.1928,0.0522,0.245,1074.6895,0.165013,-327.974589,-327.96555,-327.964606,-328.008192,32.273,-1857.62807,-1868.842911,-1879.512447,-1731.848911
gdb_4534,Cc1cn(cc1N)C,3.66709,1.67141,1.16735,1.6977,77.14,-0.171,0.0554,0.2264,1042.3979,0.154178,-344.018059,-344.009165,-344.008221,-344.051364,32.135,-1736.301715,-1746.718365,-1756.794904,-1616.712933
gdb_4535,Cc1cn(cc1O)C,3.69711,1.67832,1.17159,1.7883,72.76,-0.1822,0.0504,0.2325,1020.8933,0.141524,-363.896021,-363.887236,-363.886292,-363.929406,31.243,-1671.99271,-1681.589206,-1691.072749,-1559.191693
gdb_4536,Cn1cc(c(c1)N)N,3.82716,1.67568,1.18036,1.1944,73.65,-0.1672,0.0582,0.2254,1009.1722,0.143522,-360.061805,-360.053093,-360.052149,-360.095061,31.7,-1615.148553,-1624.790228,-1634.273772,-1501.906396
gdb_4537,Cn1cc(c(c1)O)N,3.92665,1.66859,1.18758,3.1614,68.75,-0.1807,0.0443,0.225,987.3792,0.131448,-379.940942,-379.932694,-379.93175,-379.973586,30.149,-1551.576871,-1560.621158,-1569.511706,-1444.688243
gdb_4538,Cn1cc(c(c1)O)O,3.89498,1.69086,1.18906,2.9374,64.92,-0.1828,0.0491,0.2319,966.1198,0.118026,-399.816696,-399.808172,-399.807228,-399.849944,30.214,-1485.882326,-1493.864868,-1502.16242,-1386.110278
gdb_4539,Cc1cc(n(c1)C)C,3.79897,1.62287,1.1618,1.9086,80.38,-0.187,0.0539,0.2409,1071.4445,0.164975,-327.975869,-327.966798,-327.965854,-328.010147,32.178,-1858.431282,-1869.626042,-1880.295578,-1733.075692
gdb_4540,Cc1cc(n(c1)C)N,3.87323,1.63812,1.17311,1.6297,76.74,-0.1777,0.0578,0.2355,1040.3809,0.154315,-344.021154,-344.012357,-344.011412,-344.054271,31.865,-1738.243856,-1748.721373,-1758.797285,-1618.537101
gdb_4541,Cc1cc(n(c1)C)O,3.95923,1.64525,1.17954,1.0374,72.28,-0.1757,0.064,0.2397,1016.5794,0.141555,-363.899921,-363.891181,-363.890236,-363.933213,31.234,-1674.439996,-1684.064729,-1693.547645,-1561.580619
gdb_4542,Cc1cn(c(n1)C)C,3.77115,1.70485,1.20057,3.4364,75.94,-0.2027,0.0387,0.2414,1031.3012,0.153685,-344.041032,-344.032184,-344.03124,-344.074948,30.975,-1750.71748,-1761.162994,-1771.239534,-1631.512105
gdb_4543,Cc1cn(c(n1)O)C,3.94779,1.73205,1.22226,2.1404,67.9,-0.1945,0.0525,0.247,976.2318,0.130875,-379.972694,-379.964421,-379.963477,-380.005705,29.446,-1571.501537,-1580.530136,-1589.420684,-1464.843204
gdb_4544,Cc1cc(cn1C)N,3.81245,1.65005,1.17071,1.8613,76.89,-0.1664,0.0536,0.22,1035.0295,0.154227,-344.018789,-344.009961,-344.009017,-344.051978,32.069,-1736.759797,-1747.217862,-1757.294401,-1617.098223
gdb_4545,Cn1cc(cc1N)N,3.90061,1.66281,1.18198,1.9887,73.19,-0.1626,0.0595,0.2221,1004.3594,0.143461,-360.06441,-360.055772,-360.054828,-360.09715,31.766,-1616.783214,-1626.471325,-1635.954869,-1503.217262
gdb_4546,Cn1cc(cc1O)N,3.97852,1.67187,1.18826,1.1093,68.72,-0.1611,0.0686,0.2297,980.7245,0.130642,-379.943228,-379.93459,-379.933646,-379.976293,31.198,-1553.011356,-1561.810915,-1570.701463,-1446.38691
gdb_4547,Cn1cc(nc1O)N,3.98641,1.76465,1.23459,1.8773,64.39,-0.1709,0.059,0.2299,939.2513,0.120128,-396.019458,-396.011399,-396.010455,-396.051746,29.357,-1452.242196,-1460.515902,-1468.813454,-1351.507549
gdb_4548,Cc1cc(cn1C)O,3.84117,1.65428,1.17351,2.0076,72.27,-0.1768,0.0492,0.226,1010.4406,0.141607,-363.896836,-363.888163,-363.887219,-363.930107,31.155,-1672.50413,-1682.170906,-1691.65445,-1559.631576
gdb_4549,Cn1cc(cc1N)O,3.92281,1.668,1.1847,2.3547,68.62,-0.1718,0.0544,0.2262,980.0176,0.130838,-379.942358,-379.933874,-379.932929,-379.975026,30.878,-1552.465424,-1561.361619,-1570.251539,-1445.591856
gdb_4550,Cn1cc(cc1O)O,4.00199,1.67698,1.19077,2.0774,64.19,-0.1691,0.0642,0.2333,956.5773,0.117915,-399.820875,-399.812315,-399.81137,-399.854027,30.379,-1488.504686,-1496.464638,-1504.761562,-1388.672397
gdb_4551,Cc1nc(cn1C)O,3.80996,1.75025,1.21762,3.1533,68.17,-0.1893,0.033,0.2223,969.0307,0.130822,-379.96937,-379.961112,-379.960168,-380.002839,29.454,-1569.415697,-1578.453709,-1587.344256,-1463.044764
gdb_4552,Cn1cc(nc1N)O,3.95379,1.76332,1.23283,3.1072,64.26,-0.1781,0.0466,0.2247,936.5494,0.120322,-396.018567,-396.010675,-396.009731,-396.050447,29.102,-1451.683086,-1460.061586,-1468.359137,-1350.692415
gdb_4553,Cn1cc(nc1O)O,4.01248,1.77393,1.23973,2.0403,59.91,-0.1833,0.0539,0.2372,914.6483,0.107866,-415.899952,-415.892238,-415.891294,-415.93192,28.101,-1389.522044,-1397.123688,-1404.828244,-1295.324158
gdb_4554,Cc1cn(c(=O)[nH]1)C,3.99727,1.7185,1.22023,3.7903,68.66,-0.1848,0.0427,0.2275,976.0876,0.131097,-379.990605,-379.982449,-379.981505,-380.022981,29.349,-1582.74085,-1591.842868,-1600.733416,-1475.68405
gdb_4555,CN1C=C(C)OC1=N,3.97951,1.75972,1.23915,3.3323,70.24,-0.1821,0.0342,0.2163,969.2288,0.130288,-379.954522,-379.946301,-379.945357,-379.987601,29.184,-1560.098443,-1569.159673,-1578.050221,-1453.482781
gdb_4556,Cc1cn(c(=O)o1)C,4.04471,1.76448,1.24778,4.644,64.83,-0.2058,0.0275,0.2333,948.555,0.118725,-399.864264,-399.856445,-399.8555,-399.89645,27.788,-1515.731674,-1524.15661,-1532.453534,-1415.293211
gdb_4557,Cn1cc([nH]c1=O)N,4.03544,1.74352,1.23132,4.5378,64.77,-0.1753,0.0527,0.228,941.2173,0.120164,-396.033394,-396.025387,-396.024443,-396.065515,29.14,-1460.987162,-1469.293498,-1477.59105,-1360.14772
gdb_4558,CN1C=C(N)OC1=N,4.01304,1.79323,1.2518,4.0476,66.39,-0.1685,0.0514,0.2199,933.3599,0.119203,-395.99803,-395.989864,-395.98892,-396.030976,29.173,-1438.795933,-1447.002496,-1455.300048,-1338.474187
gdb_4559,Cn1cc(oc1=O)N,4.07928,1.79917,1.26059,5.0512,61.11,-0.1862,0.0468,0.2331,912.528,0.107685,-415.90858,-415.900839,-415.899895,-415.940588,27.798,-1394.936192,-1402.520893,-1410.225449,-1300.763406
gdb_4560,Cn1cc([nH]c1=O)O,4.05635,1.74443,1.23357,3.2718,60.3,-0.1871,0.0417,0.2288,918.9674,0.107145,-415.908305,-415.900352,-415.899408,-415.940519,28.361,-1394.763627,-1402.215296,-1409.919852,-1300.720108
gdb_4561,CN1C=C(O)OC1=N,4.03032,1.8005,1.25528,2.1071,61.58,-0.1781,0.0491,0.2272,910.3017,0.106394,-415.875232,-415.867122,-415.866178,-415.908355,28.307,-1374.010022,-1381.363172,-1389.067728,-1280.536909
gdb_4562,Cn1cc(oc1=O)O,4.09452,1.80732,1.26391,3.0274,56.36,-0.1975,0.0474,0.2449,889.6083,0.094933,-435.785975,-435.778304,-435.777359,-435.818106,26.892,-1330.271389,-1337.011463,-1344.122395,-1242.913351
gdb_4563,Cc1ccc(cc1)C,5.41001,1.43018,1.14724,0.0064,83.11,-0.2262,0.006,0.2322,1068.221,0.154593,-310.752322,-310.744169,-310.743225,-310.787271,29.393,-1867.100319,-1877.983207,-1888.059747,-1749.159375
gdb_4564,Cc1ccc(cc1)N,5.48827,1.45146,1.15745,1.4472,80.62,-0.1929,0.0092,0.2021,1030.645,0.144054,-326.802408,-326.79471,-326.793766,-326.835041,29.24,-1749.925563,-1760.204788,-1769.688332,-1636.908682
gdb_4565,Cc1ccc(cc1)O,5.52214,1.45721,1.16126,1.2208,75.38,-0.2109,0.0022,0.2131,1006.0973,0.131721,-346.680854,-346.673486,-346.672541,-346.712888,27.93,-1685.920273,-1695.518023,-1704.407943,-1579.265078
gdb_4566,Cc1ccc(nc1)C,5.55465,1.47713,1.18391,1.9275,78.91,-0.2402,-0.0184,0.2218,1028.8444,0.143123,-326.803047,-326.795149,-326.794205,-326.836306,28.329,-1750.326541,-1760.480265,-1769.963808,-1637.702481
gdb_4567,Cc1cnc(cn1)C,5.71748,1.52122,1.21964,0,75.17,-0.2389,-0.0433,0.1956,991.716,0.131192,-342.850556,-342.842816,-342.841872,-342.883431,27.457,-1631.534695,-1640.898384,-1649.788932,-1525.047045
gdb_4568,Cc1cnc(nc1)C,5.7343,1.52051,1.21995,2.0337,74.17,-0.2398,-0.0329,0.2069,991.6866,0.131169,-342.855663,-342.847735,-342.846791,-342.891086,27.435,-1634.739384,-1643.985101,-1652.875649,-1529.850627
gdb_4569,Cc1ccc(nc1)N,5.62859,1.50652,1.19841,1.8469,76.65,-0.2048,-0.0097,0.1951,989.2595,0.132847,-342.859894,-342.85253,-342.851586,-342.891471,28.005,-1637.394374,-1646.994007,-1655.884554,-1530.092218
gdb_4570,Cc1cnc(cn1)N,5.79864,1.55209,1.23482,1.5738,73.14,-0.216,-0.0337,0.1823,952.6196,0.120784,-358.906955,-358.899697,-358.898753,-358.938455,27.202,-1518.321404,-1527.098372,-1535.395924,-1417.348303
gdb_4571,Cc1cnc(nc1)N,5.79791,1.55933,1.23914,0.7926,71.96,-0.2182,-0.0258,0.1924,949.9109,0.121142,-358.917985,-358.910612,-358.909668,-358.950547,27.066,-1525.242828,-1533.947633,-1542.245185,-1424.936142
gdb_4572,Cc1ccc(nc1)O,5.67159,1.51551,1.20487,1.4125,71.27,-0.2256,-0.0193,0.2063,964.1057,0.120867,-362.742487,-362.735518,-362.734574,-362.773798,26.29,-1575.991364,-1584.95031,-1593.247861,-1475.259854
gdb_4573,Cc1cnc(cn1)O,5.84594,1.56079,1.24134,1.2359,67.81,-0.2381,-0.0442,0.1939,928.1786,0.108769,-378.787945,-378.781086,-378.780142,-378.819185,25.468,-1455.912496,-1464.051288,-1471.755844,-1361.513807
gdb_4574,Cc1cnc(nc1)O,5.86656,1.56351,1.24402,2.7449,66.45,-0.2458,-0.039,0.2068,927.4039,0.109188,-378.795409,-378.788453,-378.787509,-378.828105,25.155,-1460.596223,-1468.674147,-1476.378702,-1367.111188
gdb_4575,Cc1ccc(cn1)N,5.63823,1.49982,1.19478,2.7228,76.66,-0.2052,-0.0122,0.193,991.7154,0.132453,-342.852486,-342.84499,-342.844045,-342.884484,28.187,-1632.745788,-1642.262589,-1651.152509,-1525.707812
gdb_4576,Cc1ncc(cn1)N,5.82423,1.54504,1.23176,3.1912,72.28,-0.2195,-0.0296,0.19,954.7339,0.120519,-358.904605,-358.897157,-358.896213,-358.937079,27.305,-1516.846758,-1525.504499,-1533.802051,-1416.484851
gdb_4577,Cc1cnc(cn1)N,5.7987,1.55213,1.23485,1.5735,73.14,-0.216,-0.0337,0.1823,952.6011,0.120788,-358.906952,-358.899695,-358.898751,-358.938449,27.2,-1518.319521,-1527.097117,-1535.394669,-1417.344538
gdb_4578,Cc1ccc(cn1)O,5.67278,1.50587,1.19878,3.0271,71.52,-0.2241,-0.0195,0.2046,967.6925,0.12005,-362.72961,-362.72241,-362.721466,-362.761308,26.904,-1567.91093,-1576.724922,-1585.022473,-1467.422266
gdb_4579,Cc1ncc(cn1)O,5.86019,1.55137,1.23599,2.1836,67.12,-0.2419,-0.0378,0.2041,930.9622,0.108177,-378.781068,-378.773951,-378.773007,-378.813025,25.954,-1451.597117,-1459.574011,-1467.278567,-1357.648352
gdb_4580,Cc1cnc(cn1)O,5.84594,1.56079,1.24134,1.2359,67.81,-0.2381,-0.0442,0.1939,928.1787,0.108769,-378.787945,-378.781086,-378.780142,-378.819185,25.468,-1455.912496,-1464.051288,-1471.755844,-1361.513807
gdb_4581,c1cc(ccc1N)N,5.57257,1.46926,1.16579,2.1793,77.6,-0.1714,0.0103,0.1817,994.9633,0.133402,-342.850115,-342.84277,-342.841826,-342.881105,29.064,-1631.257964,-1640.869519,-1649.760067,-1523.587459
gdb_4582,c1cc(ccc1N)O,5.60746,1.47574,1.16979,1.9277,72.49,-0.1836,0.0043,0.1879,970.1908,0.120973,-362.729084,-362.722039,-362.721095,-362.759822,27.893,-1567.58086,-1576.492116,-1584.789667,-1466.489788
gdb_4583,c1cc(ncc1N)N,5.72107,1.5251,1.20731,2.662,73.8,-0.1825,-0.0086,0.1739,954.2156,0.122029,-358.906545,-358.899455,-358.89851,-358.937344,27.832,-1518.064125,-1526.946515,-1535.243439,-1416.651141
gdb_4584,c1c(ncc(n1)N)N,5.89562,1.57764,1.24766,1.9724,70.54,-0.1916,-0.0304,0.1612,915.9922,0.110257,-374.959663,-374.952781,-374.951837,-374.9903,26.86,-1402.791977,-1410.915708,-1418.620264,-1307.65471
gdb_4585,c1c(cnc(n1)N)N,5.89934,1.57942,1.24874,2.4226,69.41,-0.1938,-0.0258,0.168,915.2445,0.110392,-374.963639,-374.956673,-374.955729,-374.994417,26.866,-1405.286953,-1413.357973,-1421.062529,-1310.238164
gdb_4586,c1cc(ncc1N)O,5.76514,1.53527,1.21404,2.4664,68.55,-0.1966,-0.0169,0.1797,928.7366,0.109958,-378.789702,-378.782992,-378.782048,-378.820241,26.277,-1457.01503,-1465.24732,-1472.951876,-1362.176457
gdb_4587,c1c(ncc(n1)O)N,5.94363,1.58792,1.25456,2.0576,65.37,-0.2064,-0.0392,0.1672,891.1098,0.098125,-394.841434,-394.834926,-394.833982,-394.87181,25.337,-1340.873154,-1348.343021,-1355.454581,-1252.309671
gdb_4588,c1c(cnc(n1)O)N,5.96647,1.58564,1.25437,3.6957,64.07,-0.2121,-0.037,0.1751,892.0576,0.098345,-394.842058,-394.83549,-394.834546,-394.87258,25.15,-1341.264719,-1348.696936,-1355.808496,-1252.792853
gdb_4589,c1cc(ncc1O)N,5.75745,1.53198,1.21145,2.9834,68.81,-0.1947,-0.0149,0.1798,929.9678,0.109523,-378.784242,-378.777417,-378.776473,-378.814822,26.725,-1453.58883,-1461.748958,-1469.453513,-1358.775986
gdb_4590,c1c(cnc(n1)N)O,5.93603,1.58713,1.25325,1.5175,64.44,-0.2077,-0.0322,0.1755,891.1245,0.097945,-394.840949,-394.834286,-394.833342,-394.871441,25.711,-1340.568812,-1347.941415,-1355.052975,-1252.07812
gdb_4591,c1cc(ccc1O)O,5.64257,1.48246,1.17401,0.0009,67.59,-0.1982,-0.0021,0.1961,945.5063,0.108549,-382.607823,-382.601075,-382.60013,-382.638332,26.67,-1503.75943,-1511.968503,-1519.672431,-1409.262222
gdb_4592,c1cc(ncc1O)O,5.80187,1.54223,1.21837,2.1123,63.79,-0.2119,-0.0238,0.188,904.6834,0.097473,-398.667104,-398.660668,-398.659724,-398.697434,25.095,-1392.35462,-1399.870295,-1406.981855,-1304.122462
gdb_4593,c1c(ncc(n1)O)O,5.99099,1.59854,1.26185,0,60.41,-0.2248,-0.0488,0.176,866.3994,0.086018,-414.722791,-414.716663,-414.715719,-414.752922,23.73,-1278.694542,-1285.51431,-1292.032873,-1196.714884
gdb_4594,c1c(cnc(n1)O)O,6.00272,1.59348,1.25921,2.203,59.3,-0.2306,-0.0444,0.1861,868.1396,0.085948,-414.718842,-414.712593,-414.711648,-414.749102,23.871,-1276.216509,-1282.960348,-1289.478284,-1194.317799
gdb_4595,Cc1ccc(=O)[nH]c1,5.5213,1.51827,1.19966,4.2971,72.37,-0.2101,-0.0355,0.1746,965.069,0.12106,-362.742317,-362.735364,-362.734419,-362.773408,26.359,-1575.884687,-1584.853673,-1593.150597,-1475.015125
gdb_4596,Cc1c[nH]c(=O)cn1,5.65836,1.56738,1.23677,4.0583,68.86,-0.2238,-0.0582,0.1656,928.6565,0.108982,-378.785927,-378.779092,-378.778148,-378.816951,25.533,-1454.646183,-1462.800035,-1470.504591,-1360.111952
gdb_4597,Cc1c[nH]c(=O)nc1,5.68818,1.56428,1.23628,6.0464,67.72,-0.2308,-0.0556,0.1753,929.7967,0.109199,-378.792315,-378.785409,-378.784465,-378.823658,25.344,-1458.654711,-1466.764009,-1474.468565,-1364.320655
gdb_4598,CC1=COC(=N)C=C1,5.48207,1.55545,1.22083,3.5488,74.13,-0.2087,-0.0439,0.1648,958.9218,0.120048,-362.701996,-362.694969,-362.694025,-362.733151,26.621,-1550.582897,-1559.505447,-1567.802999,-1449.753495
gdb_4599,CC1=COC(=N)C=N1,5.60592,1.60682,1.25859,2.7772,70.24,-0.2258,-0.0664,0.1594,922.4919,0.108015,-378.74679,-378.739872,-378.738928,-378.777947,25.753,-1430.087363,-1438.189132,-1445.893688,-1335.636591
gdb_4600,CC1=COC(=N)N=C1,5.66431,1.60045,1.2576,4.6597,69.35,-0.2278,-0.066,0.1618,924.2162,0.108256,-378.751594,-378.744591,-378.743646,-378.783217,25.562,-1433.101917,-1441.150347,-1448.854275,-1338.943564
gdb_4601,Cc1ccc(=O)oc1,5.56237,1.552,1.22263,4.8228,68.17,-0.2315,-0.0566,0.175,939.1595,0.107871,-382.606118,-382.599246,-382.598302,-382.637198,25.613,-1502.689527,-1510.820789,-1518.525344,-1408.550627
gdb_4602,Cc1coc(=O)cn1,5.6961,1.60263,1.26049,3.4851,64.59,-0.2474,-0.0814,0.1659,903.1626,0.095789,-398.648158,-398.641403,-398.640459,-398.679205,24.768,-1380.465834,-1387.781334,-1394.892894,-1292.6836
gdb_4603,Cc1cnc(=O)oc1,5.72959,1.59545,1.25769,5.955,63.59,-0.2554,-0.0771,0.1782,905.8854,0.095785,-398.655453,-398.648567,-398.647622,-398.686957,24.77,-1385.043512,-1392.276809,-1399.387741,-1297.54805
gdb_4604,c1cc(=O)[nH]cc1N,5.6107,1.5363,1.20826,5.0666,69.29,-0.1903,-0.0348,0.1555,930.4354,0.110071,-378.786048,-378.779248,-378.778303,-378.816797,26.289,-1454.722112,-1462.897927,-1470.601854,-1360.015316
gdb_4605,c1c(ncc(=O)[nH]1)N,5.7645,1.59096,1.24864,4.6165,66.35,-0.1974,-0.058,0.1395,892.798,0.098081,-394.834322,-394.827656,-394.826712,-394.865001,25.436,-1336.41031,-1343.781031,-1350.89259,-1248.036962
gdb_4606,c1c(cnc(=O)[nH]1)N,5.7853,1.58451,1.24591,6.7434,64.99,-0.206,-0.0549,0.1511,895.1487,0.098102,-394.835409,-394.828634,-394.82769,-394.866386,25.353,-1337.092412,-1344.394734,-1351.506294,-1248.906062
gdb_4607,NC1=COC(=N)C=C1,5.56743,1.57577,1.23068,4.2505,70.82,-0.1929,-0.0425,0.1504,924.084,0.109093,-378.745692,-378.738824,-378.73788,-378.776558,26.472,-1429.398359,-1437.531503,-1445.236058,-1334.764981
gdb_4608,NC1=COC(=N)C=N1,5.70973,1.63264,1.2714,3.3692,67.49,-0.2002,-0.0657,0.1345,886.6245,0.097088,-394.794407,-394.787627,-394.786683,-394.825308,25.671,-1311.363288,-1318.662473,-1325.774032,-1223.129248
gdb_4609,NC1=COC(=N)N=C1,5.75098,1.62237,1.26843,5.3368,66.31,-0.2094,-0.0649,0.1444,889.6185,0.097233,-394.794273,-394.787421,-394.786476,-394.825588,25.446,-1311.279202,-1318.533206,-1325.644138,-1223.30495
